Fuel_Type,Body_Type,Transmission,Number_of_Owners,Car_Model,Price,Registration_Year,Seats,Kms_Driven,mileage(kmpl),max_power(bhp),Power Steering,Air Conditioner,Heater,Centeral Locking,Child Safety Locks,Anti Theft Device
1,1,0,2,15,632000.0,2014,5,110455,20.45,83.8,1,1,1,1,1,1
0,0,1,1,8,524000.0,2017,5,65376,18.9,81.86,1,1,1,1,1,1
1,1,0,3,10,1405000.0,2018,7,28177,15.1,152.87,1,1,1,1,1,1
0,1,1,1,63,1758500.0,2021,5,30000,0.0,0.0,1,1,1,1,1,0
0,1,1,1,37,1275000.0,2018,5,27000,13.0,121.3,1,1,1,1,1,1
0,0,1,3,45,275000.0,2010,5,90000,19.2,80.0,1,1,1,1,1,0
0,2,0,1,13,1125000.0,2022,5,20000,17.4,117.6,1,1,1,1,1,0
0,2,1,1,13,650000.0,2016,5,82998,18.0,117.3,1,1,1,1,1,1
0,2,1,3,18,700000.0,2010,5,110000,12.3,163.2,1,1,1,1,0,0
1,2,0,3,95,260000.0,2016,5,120000,21.03,65.0,1,1,1,1,1,1
0,0,1,2,45,395000.0,2010,5,68000,19.2,80.0,1,1,1,1,1,0
0,2,0,1,3,681000.0,2019,5,25887,20.14,81.86,1,1,1,1,1,1
0,0,0,1,96,405000.0,2020,5,74094,21.7,65.71,1,1,1,1,1,0
0,0,1,1,9,765000.0,2018,5,40000,19.0,88.7,1,1,1,1,1,1
1,0,0,1,41,487000.0,2014,5,91045,23.2,73.94,1,1,1,1,1,1
1,1,0,1,10,1474000.0,2019,7,80033,15.1,152.87,1,1,1,1,1,1
1,1,1,2,10,1340000.0,2017,7,70000,16.0,140.0,1,1,1,1,1,1
0,0,1,2,24,818000.0,2018,5,34140,21.4,83.1,1,1,1,1,1,1
0,1,0,1,1,724000.0,2017,5,20056,17.0,121.31,1,1,1,1,1,1
0,0,1,3,0,468000.0,2016,5,38233,26.0,65.71,1,1,1,1,1,0
0,2,0,1,97,500000.0,2013,5,100000,14.69,120.33,1,1,1,1,1,1
1,1,0,2,10,1350000.0,2017,7,70000,16.0,140.0,1,1,1,1,1,1
0,0,0,1,8,525000.0,2016,5,44000,18.9,82.0,1,1,1,1,1,1
0,0,0,2,35,175000.0,2006,5,90000,15.3,0.0,1,1,1,0,1,0
0,0,0,1,14,650000.0,2019,5,98000,22.0,81.8,1,1,1,1,1,1
0,0,1,1,9,775000.0,2017,5,47000,18.2,88.7,1,1,1,1,1,1
0,2,0,1,64,900000.0,2019,5,70000,17.0,121.3,1,1,1,1,1,1
0,0,0,1,27,408000.0,2020,5,16998,22.05,47.33,1,1,1,1,1,0
0,0,1,1,8,642000.0,2017,5,15256,18.9,81.86,1,1,1,1,1,1
0,2,0,1,64,900000.0,2019,5,70000,17.0,121.3,1,1,1,1,1,1
0,0,1,1,98,521000.0,2020,5,4495,22.5,67.0,1,1,1,1,1,1
0,0,0,2,50,390000.0,2018,5,40000,23.95,67.05,1,1,1,1,1,1
0,0,0,1,2,429000.0,2016,5,142135,23.84,84.0,1,1,1,1,1,1
0,2,0,1,99,520000.0,2021,5,120000,18.5,94.93,1,1,1,0,1,1
0,0,1,1,19,625000.0,2019,5,9553,20.52,81.8,1,1,1,1,1,1
0,0,0,1,34,601000.0,2022,5,7600,21.46,67.06,1,1,1,1,1,0
1,1,0,1,5,1300000.0,2017,5,120000,17.1,170.0,1,1,1,1,1,1
0,0,1,1,8,645000.0,2017,5,20000,18.9,81.86,1,1,1,1,1,1
1,1,1,2,33,1758500.0,2013,7,120000,12.07,241.4,1,1,1,1,1,1
0,0,0,1,11,695000.0,2016,5,45578,18.6,81.83,1,1,1,1,1,1
0,2,0,1,97,500000.0,2013,5,100000,14.69,120.33,1,1,1,1,1,1
1,2,1,2,57,1644000.0000000002,2014,5,100000,22.69,190.0,1,1,1,1,1,1
0,1,0,1,1,894999.9999999999,2019,5,42000,17.0,121.36,1,1,1,1,1,1
0,0,0,2,45,350000.0,2013,5,90000,20.36,78.9,1,1,1,1,0,0
1,2,0,1,64,550000.0,2012,5,70000,22.32,126.32,1,1,1,1,1,1
0,0,0,1,60,581000.0,2017,5,16306,20.89,81.8,1,1,1,1,1,1
0,0,0,3,19,513000.0,2020,5,25086,20.52,81.8,1,1,1,1,1,1
0,0,0,1,24,650000.0,2017,5,54845,21.01,81.8,1,1,1,1,1,1
1,0,0,1,100,806000.0,2020,5,35642,24.4,98.63,1,1,1,1,1,1
0,0,1,1,24,725000.0,2016,5,22173,21.4,83.1,1,1,1,1,1,1
1,2,1,1,22,1758500.0,2018,5,50000,17.42,261.49,1,1,1,1,1,1
0,0,0,1,8,426000.0,2014,5,67790,18.9,82.0,1,1,1,1,1,1
0,0,0,1,50,484999.99999999994,2019,5,38000,23.95,67.05,1,1,1,1,1,1
0,0,0,2,49,351000.0,2012,5,49713,19.4,86.8,1,1,1,1,1,1
0,0,0,1,34,490000.00000000006,2021,5,10002,21.46,67.06,1,1,1,1,1,0
1,1,0,1,10,1495000.0,2017,7,46706,16.0,140.0,1,1,1,1,1,1
1,1,1,1,44,1758500.0,2016,5,106000,18.56,187.7,1,1,1,1,1,1
0,0,1,1,42,1025000.0,2017,5,55833,17.21,103.5,1,1,1,1,1,1
1,1,1,2,101,1758500.0,2015,5,46716,15.73,174.33,1,1,1,1,1,1
1,2,0,1,36,825000.0,2016,5,54000,21.13,108.6,1,1,1,1,1,1
1,1,0,2,1,675000.0,2016,5,68000,21.7,98.96,1,1,1,1,1,1
1,0,0,3,102,190000.0,2010,5,113348,20.0,68.05,1,1,1,1,1,1
1,2,1,1,26,890000.0,2016,5,134000,17.68,174.33,1,1,1,1,1,1
0,1,1,1,51,823000.0,2022,5,20000,19.03,71.01,1,1,1,1,1,0
0,0,0,1,14,554000.0,2014,5,52311,22.38,88.5,1,1,1,1,1,0
0,1,1,1,51,815000.0,2022,5,10000,19.03,71.01,1,1,1,1,1,0
0,0,0,1,24,719000.0,2020,5,36743,21.01,81.8,1,1,1,1,1,1
0,0,0,1,0,372000.0,2015,5,83046,25.24,65.71,1,1,1,1,1,0
0,0,1,1,0,515000.00000000006,2018,5,10000,23.1,67.04,1,1,1,1,1,1
0,0,0,2,9,554000.0,2016,5,59420,18.7,88.7,1,1,1,1,1,1
0,2,0,1,103,700000.0,2023,5,4545,20.3,83.81,1,1,1,1,1,1
0,0,0,1,14,409999.99999999994,2011,5,70404,22.38,88.5,1,1,1,1,1,0
0,2,0,1,7,685000.0,2016,5,39725,20.73,91.1,1,1,1,1,1,1
1,1,1,1,30,1758500.0,2022,5,10000,17.8,113.42,1,1,1,1,1,1
0,0,0,2,19,180000.0,2006,5,60000,18.9,67.1,1,1,1,1,1,0
0,1,0,2,1,765000.0,2018,5,50000,17.0,121.31,1,1,1,1,1,1
0,1,0,1,63,1758500.0,2023,5,10000,13.79,141.0,1,1,1,1,1,1
0,2,0,3,25,491000.0,2013,5,50000,16.3,147.5,1,1,1,1,1,1
1,1,0,1,1,1175000.0,2021,5,23272,21.7,98.96,1,1,1,1,1,1
0,1,0,1,1,999000.0,2020,5,8407,15.9,120.69,1,1,1,1,1,1
0,1,1,1,37,1758500.0,2021,5,14881,0.0,0.0,1,1,1,1,1,0
0,0,0,1,11,404000.0,2012,5,54305,18.5,82.85,1,1,1,1,0,0
0,0,0,2,45,358000.0,2016,5,50000,19.81,68.05,1,1,1,1,1,1
0,0,1,1,60,581000.0,2017,5,64998,20.89,81.8,1,1,1,1,1,1
0,0,0,1,11,630000.0,2015,5,75940,18.6,81.83,1,1,1,1,1,1
0,0,0,1,9,560000.0,2016,5,25639,18.7,88.7,1,1,1,1,1,1
1,1,0,1,10,1551000.0,2019,7,44107,15.1,152.87,1,1,1,1,1,1
0,0,0,1,0,501000.0,2018,5,41594,23.1,67.04,1,1,1,1,1,1
0,0,1,2,19,617000.0,2021,5,24786,20.52,81.8,1,1,1,1,1,1
0,0,0,1,50,365000.0,2017,5,56000,23.95,67.05,1,1,1,1,1,1
0,2,1,1,13,994999.9999999999,2018,5,90000,18.3,119.35,1,1,1,1,1,0
0,0,0,2,11,775000.0,2019,5,31000,18.6,81.83,1,1,1,1,1,1
0,2,0,1,64,770000.0,2017,5,36000,17.7,121.3,1,1,1,1,1,1
0,0,0,1,14,725000.0,2018,5,19065,22.0,81.8,1,1,1,1,1,1
0,0,1,1,9,840000.0,2019,5,30538,18.2,88.7,1,1,1,1,1,1
0,0,0,2,11,799000.0,2018,5,48891,18.6,81.86,1,1,1,1,1,1
0,0,1,2,104,1380000.0,2014,5,60000,15.5,120.7,1,1,1,1,1,1
0,0,0,1,14,696000.0,2018,5,26676,22.0,81.8,1,1,1,1,1,1
0,0,0,1,14,576000.0,2015,5,35647,22.38,88.5,1,1,1,1,1,0
0,0,0,1,105,721000.0,2020,5,63825,22.35,88.5,1,1,1,1,1,0
0,2,0,2,13,994999.9999999999,2018,5,31346,17.4,117.6,1,1,1,1,1,1
0,0,0,2,11,594000.0,2015,5,79349,18.6,81.83,1,1,1,1,1,1
1,1,0,1,10,927000.0,2015,7,88203,15.1,140.0,1,1,1,1,1,1
1,1,1,1,101,1758500.0,2018,5,37370,15.17,181.0,1,1,1,1,1,1
0,0,0,1,19,426000.0,2015,5,52228,20.51,67.04,1,1,1,1,1,1
1,1,1,1,37,1100000.0,2015,5,70000,17.01,126.2,1,1,1,1,1,1
0,1,0,1,106,905000.0000000001,2022,5,40542,20.0,98.63,1,1,1,1,1,1
0,1,1,1,15,848000.0,2019,5,47936,14.99,104.5,1,1,1,1,1,1
1,2,1,2,90,575000.0,2008,5,70000,11.9,163.2,1,1,1,1,1,0
0,1,0,2,37,894999.9999999999,2016,5,45000,15.29,121.3,1,1,1,1,1,1
0,2,0,2,84,445000.0,2012,5,70000,19.1,85.8,1,1,1,1,1,1
0,2,0,2,53,775000.0,2017,5,46258,16.09,103.2,1,1,1,1,1,1
0,0,0,3,19,327000.0,2013,5,54242,18.9,67.1,1,1,1,1,1,0
0,0,1,1,9,661000.0,2017,5,90727,19.0,88.7,1,1,1,1,1,1
1,1,0,1,10,775000.0,2012,7,100000,15.1,140.0,1,1,1,1,1,1
0,2,0,1,84,682000.0,2017,5,31003,21.21,81.8,1,1,1,1,1,1
0,0,0,1,8,577000.0,2017,5,24233,18.9,81.86,1,1,1,1,1,1
0,0,0,3,42,500000.0,2015,5,90000,16.47,74.0,1,1,1,1,1,1
0,0,0,1,9,679000.0,2017,5,36983,18.7,88.7,1,1,1,1,1,1
1,0,1,1,87,1445000.0,2014,5,68915,14.8,120.7,1,1,1,1,1,0
0,0,0,1,14,776000.0,2021,5,5440,22.38,88.5,1,1,1,1,1,0
0,0,0,1,2,690000.0,2021,5,8096,20.09,84.82,1,1,1,1,0,0
1,2,0,2,36,380000.0,2012,5,120000,20.5,103.5,1,1,1,1,1,0
0,1,0,3,15,560000.0,2014,5,60000,13.24,102.57,1,1,1,1,1,1
1,3,0,2,107,515000.00000000006,2015,7,125903,19.98,108.5,1,1,1,1,1,1
0,0,0,2,11,799000.0,2018,5,33040,18.6,81.86,1,1,1,1,1,1
1,1,0,2,23,1200000.0,2009,7,110000,11.5,0.0,1,1,1,1,1,0
1,0,0,1,11,835000.0,2019,5,30722,22.54,88.76,1,1,1,1,1,1
1,1,0,2,23,1275000.0,2009,7,120000,11.5,0.0,1,1,1,1,1,0
1,2,1,2,17,1758500.0,2017,5,33000,14.21,203.0,1,1,1,1,1,0
0,2,0,1,13,527000.0,2014,5,58778,17.4,117.3,1,1,1,1,1,1
0,0,0,1,96,426000.0,2019,5,51395,21.7,65.71,1,1,1,1,1,0
0,1,1,2,1,625000.0,2015,5,100000,14.7,120.69,1,1,1,1,1,1
0,0,0,2,14,552000.0,2014,5,49934,22.38,88.5,1,1,1,1,1,0
1,2,0,2,13,795000.0,2016,5,91000,26.0,98.6,1,1,1,1,1,1
0,0,0,2,108,459000.0,2018,5,61576,21.63,67.0,1,1,1,1,1,1
0,2,0,2,7,700000.0,2017,5,114321,20.73,91.1,1,1,1,1,1,1
0,0,0,1,96,405000.0,2019,5,53125,21.7,65.71,1,1,1,1,1,0
0,0,1,1,34,536000.0,2020,5,36462,22.0,67.0,1,1,1,1,1,1
1,1,1,1,109,1758500.0,2014,5,97542,15.26,203.2,1,1,1,1,1,1
1,1,1,1,110,1758500.0,2017,5,89000,11.57,254.79,1,1,1,1,1,1
0,1,0,2,15,894999.9999999999,2018,5,13000,14.99,104.5,1,1,1,1,1,1
1,2,0,1,64,1375000.0,2018,5,41000,22.0,126.2,1,1,1,1,1,1
0,0,1,1,42,880000.0000000001,2017,5,94471,17.21,103.5,1,1,1,1,1,1
1,3,0,1,69,1030000.0000000001,2011,7,58000,12.8,102.0,1,1,1,1,0,0
0,0,0,1,19,475000.0,2016,5,46000,20.52,81.8,1,1,1,1,1,1
0,1,0,1,85,1150000.0,2022,5,10000,0.0,0.0,1,1,1,1,1,0
1,1,1,1,65,1758500.0,2020,5,36531,0.0,0.0,1,1,1,1,1,1
0,0,0,2,0,532000.0,2020,5,36004,21.63,67.05,1,1,1,1,1,1
0,2,0,2,13,651000.0,2017,5,58808,17.8,117.3,1,1,1,1,1,1
0,0,0,1,11,715000.0,2016,5,31983,18.6,81.83,1,1,1,1,1,1
1,1,0,1,76,740000.0,2016,5,78536,24.3,88.5,1,1,1,1,1,1
0,1,1,1,30,1698999.9999999998,2021,5,10000,16.8,113.42,1,1,1,1,1,1
0,0,0,2,8,524000.0,2019,5,27227,18.9,81.86,1,1,1,1,1,1
0,1,1,1,5,1758500.0,2019,5,25508,16.0,160.0,1,1,1,1,1,1
0,0,0,1,11,525000.0,2017,5,30000,18.6,81.83,1,1,1,1,1,1
1,2,0,2,53,360000.0,2012,5,100000,20.54,103.6,1,1,1,1,1,1
1,2,1,1,111,1758500.0,2018,5,36000,17.9,136.0,1,1,1,1,1,1
0,1,0,1,12,850000.0,2020,5,50000,17.0,108.5,1,1,1,1,1,1
0,0,1,1,0,493000.0,2018,5,64453,23.1,67.04,1,1,1,1,1,1
0,0,0,1,49,505000.0,2018,5,43387,18.5,86.8,1,1,1,1,1,1
0,0,1,1,24,825000.0,2021,5,36538,19.56,81.8,1,1,1,1,1,1
0,0,0,2,74,682000.0,2017,5,36787,17.19,81.86,1,1,1,1,1,1
0,0,0,2,0,486000.00000000006,2018,5,32112,25.24,65.71,1,1,1,1,1,0
0,0,0,1,8,540000.0,2017,5,53701,18.9,81.86,1,1,1,1,1,1
0,0,0,2,8,530000.0,2018,5,30000,18.9,81.86,1,1,1,1,1,1
0,0,0,2,27,407000.0,2020,5,26085,22.05,47.33,1,1,1,1,1,0
0,0,0,3,8,453000.0,2017,5,46894,18.9,82.0,1,1,1,1,1,1
0,1,0,1,112,1010000.0,2021,5,30000,18.2,118.36,1,1,1,1,1,0
0,1,1,2,67,1675000.0,2018,5,53692,12.0,187.4,1,1,1,1,1,1
1,1,1,2,10,1645000.0,2018,7,37809,15.1,152.87,1,1,1,1,1,1
0,0,1,1,2,625000.0,2018,5,33000,23.84,83.83,1,1,1,1,1,1
0,0,0,1,19,635000.0,2022,5,30813,20.52,81.8,1,1,1,1,1,1
1,2,0,1,64,550000.0,2013,5,56254,23.9,126.2,1,1,1,1,1,1
1,2,1,1,111,1758500.0,2017,5,58000,17.9,136.0,1,1,1,1,1,1
0,2,1,2,7,1025000.0,2020,5,15727,20.04,103.25,1,1,1,1,1,0
0,0,0,1,11,977000.0,2021,5,21113,20.0,118.36,1,1,1,1,1,1
1,2,0,1,25,1705000.0,2021,5,71775,14.59,113.45,1,1,1,1,1,1
0,0,1,1,14,667000.0,2018,5,59882,22.56,88.5,1,1,1,1,1,0
0,0,1,2,8,494000.00000000006,2014,5,24463,18.9,82.0,1,1,1,1,1,1
0,2,0,1,13,636000.0,2015,5,72352,17.4,117.3,1,1,1,1,1,1
1,1,0,1,1,792000.0,2017,5,90928,23.0,98.96,1,1,1,1,1,1
0,1,0,2,106,695000.0,2021,5,10000,20.0,98.63,1,1,1,1,1,1
1,1,0,1,76,827000.0,2016,5,117530,24.3,88.5,1,1,1,1,1,1
0,0,0,1,14,382000.0,2011,5,102814,22.38,88.5,1,1,1,1,1,0
0,0,0,1,2,650000.0,2021,5,20000,19.01,84.82,1,1,1,1,0,0
0,0,1,1,0,512000.0,2017,5,34801,23.1,67.04,1,1,1,1,1,1
0,0,0,3,0,463000.0,2018,5,51877,25.24,65.71,1,1,1,1,1,0
0,2,1,1,64,1500000.0,2023,5,10000,18.45,113.18,1,1,1,1,1,0
0,0,0,2,108,525000.0,2018,5,17125,21.63,67.0,1,1,1,1,1,1
1,1,0,1,15,459999.99999999994,2014,5,30000,20.45,83.8,1,1,1,1,1,1
0,0,0,1,24,627000.0,2016,5,50318,21.4,83.1,1,1,1,1,1,1
0,2,0,1,64,511000.00000000006,2013,5,46123,17.01,121.3,1,1,1,1,1,1
0,0,0,3,35,1758500.0,2006,5,120000,15.3,0.0,1,1,1,0,1,0
1,0,0,2,11,600000.0,2015,5,70000,22.54,88.73,1,1,1,1,1,1
1,2,1,1,97,1285000.0,2014,5,33360,16.96,138.03,1,1,1,1,1,1
0,1,1,1,113,1758500.0,2022,5,21800,12.65,187.74,1,1,1,1,0,1
0,0,0,1,114,750000.0,2023,5,10000,19.33,86.83,1,1,1,1,1,0
0,0,1,1,11,985000.0,2021,5,11045,19.65,86.76,1,1,1,1,1,1
1,2,1,1,53,1044999.9999999999,2019,5,51406,22.15,108.6,1,1,1,1,1,1
1,0,0,1,115,200000.0,2012,5,70000,25.0,69.0,1,1,1,1,1,1
0,0,0,1,24,710000.0,2017,5,26031,21.4,83.1,1,1,1,1,1,1
0,0,0,1,14,586000.0,2016,5,30740,22.38,88.5,1,1,1,1,1,0
0,1,1,1,85,1500000.0,2022,5,20000,14.82,108.49,1,1,1,1,1,0
0,0,1,1,60,584000.0,2017,5,65909,20.89,81.8,1,1,1,1,1,1
0,0,0,1,11,409000.0,2013,5,140590,18.5,82.85,1,1,1,1,0,0
0,3,1,2,116,1758500.0,2019,7,32953,10.75,163.7,1,1,1,1,1,1
0,2,1,1,84,738000.0,2019,5,51801,21.21,81.8,1,1,1,1,1,1
1,2,0,1,3,380000.0,2015,5,80000,24.4,71.0,1,1,1,1,1,1
0,0,0,1,11,656000.0,2017,5,62621,18.6,81.83,1,1,1,1,1,1
0,0,0,1,14,483000.0,2014,5,79068,22.38,88.5,1,1,1,1,1,0
0,0,0,1,14,509999.99999999994,2018,5,50000,22.0,81.8,1,1,1,0,1,1
1,2,1,2,117,750000.0,2018,5,30000,21.73,108.62,1,1,1,1,1,1
1,1,1,1,38,1758500.0,2022,5,20000,14.6,167.67,1,1,1,1,1,0
1,1,1,2,10,1245000.0,2016,7,36314,16.0,140.0,1,1,1,1,1,1
0,0,0,1,42,300000.0,2010,5,67000,16.47,73.9,1,1,1,1,0,0
0,0,1,2,60,546000.0,2017,5,47488,20.89,81.8,1,1,1,1,1,1
0,0,0,1,9,533000.0,2016,5,56814,18.7,88.7,1,1,1,1,1,1
0,0,0,1,45,332000.0,2012,5,63206,20.36,78.9,1,1,1,1,0,0
0,2,0,2,7,809000.0,2018,5,61103,21.56,103.25,1,1,1,1,1,1
0,0,1,3,0,347000.0,2016,5,112268,23.1,67.04,1,1,1,1,1,1
0,0,0,2,14,150000.0,2006,5,70000,16.1,88.2,1,1,1,1,1,0
0,1,0,1,118,1359000.0,2022,5,97346,20.08,113.98,1,1,1,1,1,0
0,0,0,2,8,543000.0,2018,5,36977,18.9,81.86,1,1,1,1,1,1
0,0,0,3,14,150000.0,2006,5,70000,16.1,88.2,1,1,1,1,1,0
0,0,1,2,34,350000.0,2016,5,35000,24.04,67.0,1,1,1,1,1,1
0,0,0,3,35,135000.0,2006,5,100000,15.3,0.0,1,1,1,0,1,0
0,0,0,2,19,170000.0,2005,5,90000,18.9,67.1,1,1,1,1,1,0
1,1,1,1,119,1758500.0,2018,5,85700,20.68,188.0,1,1,1,1,1,1
1,2,1,1,21,1758500.0,2016,5,50000,19.27,170.0,1,1,1,1,1,1
1,3,0,2,69,1449000.0,2015,7,50000,12.99,100.6,1,1,1,1,1,1
0,0,0,1,50,300000.0,2015,5,50000,23.95,67.05,1,1,1,1,1,1
0,0,0,2,19,377000.0,2014,5,40082,20.51,67.04,1,1,1,1,1,1
1,2,1,2,84,638000.0,2017,5,112566,28.4,74.02,1,1,1,1,1,1
0,1,1,1,37,1575000.0,2020,5,68000,0.0,0.0,1,1,1,1,1,0
0,0,1,1,19,674000.0,2021,5,61978,20.52,81.8,1,1,1,1,1,1
0,0,0,1,19,613000.0,2022,5,27658,20.52,81.8,1,1,1,1,1,1
0,1,0,1,30,1145000.0,2019,5,26000,16.8,113.43,1,1,1,1,1,0
0,0,0,2,11,595000.0,2015,5,43371,18.6,81.83,1,1,1,1,1,1
1,1,0,2,1,450000.0,2014,5,120000,22.7,89.84,1,1,1,1,1,1
0,0,0,1,9,599000.0,2017,5,67633,18.7,88.7,1,1,1,1,1,1
0,0,0,1,24,625000.0,2016,5,76794,21.4,83.1,1,1,1,1,1,1
1,3,0,1,69,750000.0,2011,8,120000,12.8,102.0,1,1,1,1,0,0
1,3,1,1,116,1758500.0,2018,8,59577,11.36,171.5,1,1,1,1,1,1
1,2,0,2,120,445000.0,2010,5,100000,18.3,147.9,1,1,1,1,1,0
0,2,0,3,121,120000.0,2004,5,100000,13.4,164.7,1,1,1,1,1,0
0,0,0,2,45,320000.0,2012,5,50000,20.36,78.9,1,1,1,1,0,0
0,0,0,2,93,165000.0,2006,5,120000,19.7,46.3,1,1,1,0,0,0
1,1,0,2,122,575000.0,2015,7,80000,18.49,100.0,1,1,1,1,1,1
1,2,0,1,84,707000.0,2017,5,94932,28.4,74.02,1,1,1,1,1,1
0,0,0,1,24,593000.0,2016,5,75140,21.4,83.1,1,1,1,1,1,1
0,0,0,1,123,250000.0,2011,5,88000,18.6,79.4,1,1,1,1,0,0
0,0,0,1,11,685000.0,2016,5,73969,18.6,81.83,1,1,1,1,1,1
0,2,0,1,64,699000.0,2016,5,62598,17.01,121.3,1,1,1,1,1,1
0,2,1,2,124,1200000.0,2017,5,70000,14.28,138.03,1,1,1,1,1,1
0,0,0,2,27,425000.0,2021,5,24343,22.05,47.33,1,1,1,1,1,0
1,0,0,2,42,380000.0,2014,5,110000,22.07,73.9,1,1,1,1,0,0
0,0,0,2,42,574000.0,2017,5,58917,16.2,74.0,1,1,1,1,1,1
0,0,0,1,14,573000.0,2016,5,72338,22.38,88.5,1,1,1,1,1,0
1,0,0,1,115,1758500.0,2003,5,50000,17.88,52.8,0,0,0,0,1,0
1,1,0,3,10,685000.0,2015,7,110000,16.0,140.0,1,1,1,1,1,1
0,0,1,2,49,425000.0,2012,5,41000,18.4,86.8,1,1,1,1,1,0
0,0,1,2,45,265000.0,2009,5,70000,19.2,80.0,1,1,1,1,1,0
0,2,0,1,84,600000.0,2019,5,25887,17.5,85.8,1,1,1,1,1,0
0,2,0,1,13,650000.0,2016,5,40000,17.8,117.3,1,1,1,1,1,1
0,4,0,1,125,530000.0,2021,7,10000,16.11,72.41,0,0,1,0,1,0
0,0,0,1,42,1075000.0,2022,5,20000,18.24,108.62,1,1,1,1,1,1
0,2,0,2,64,750000.0,2017,5,60000,17.0,121.3,1,1,1,1,1,1
0,0,0,2,11,615000.0,2017,5,64235,18.6,81.83,1,1,1,1,1,1
1,0,0,1,24,746000.0,2018,5,83873,27.39,74.0,1,1,1,1,1,1
1,2,0,2,36,370000.0,2012,5,120000,20.5,103.5,1,1,1,1,1,0
0,2,0,2,64,667000.0,2016,5,93059,17.01,121.3,1,1,1,1,1,1
0,0,0,1,24,634000.0,2017,5,45681,21.4,83.1,1,1,1,1,1,1
0,0,0,2,9,579000.0,2017,5,45938,18.7,88.7,1,1,1,1,1,1
0,0,0,1,24,509999.99999999994,2018,5,40000,21.4,83.1,1,1,1,1,1,1
0,0,0,2,14,634000.0,2018,5,57423,22.38,88.5,1,1,1,1,1,0
0,0,1,1,8,527000.0,2015,5,60942,18.9,82.0,1,1,1,1,1,1
1,1,0,2,5,1500000.0,2018,5,80000,17.1,170.0,1,1,1,1,1,1
1,1,1,1,126,1758500.0,2021,5,19875,18.6,174.33,1,1,1,1,1,0
1,1,1,1,127,1758500.0,2022,7,20000,0.0,0.0,1,1,1,1,1,0
0,0,0,2,128,650000.0,2021,5,10000,20.7,81.86,1,1,1,1,1,0
1,2,0,4,64,400000.0,2013,5,120000,22.32,126.32,1,1,1,1,1,1
0,2,0,1,73,300000.0,2009,5,50000,16.0,0.0,1,1,1,1,1,0
1,2,1,1,39,1758500.0,2018,5,30000,21.76,188.0,1,1,1,1,1,1
0,0,0,1,11,982000.0,2020,5,14949,20.0,118.36,1,1,1,1,1,1
0,0,1,1,24,674000.0,2017,5,77995,21.4,83.1,1,1,1,1,1,1
0,2,0,1,7,792000.0,2020,5,40908,20.65,103.25,1,1,1,1,1,0
0,0,1,2,8,513000.0,2016,5,39693,18.9,82.0,1,1,1,1,1,1
0,0,0,1,14,579000.0,2016,5,63411,22.38,88.5,1,1,1,1,1,0
0,0,0,2,8,383000.0,2014,5,94221,18.9,82.0,1,1,1,1,1,1
0,0,0,1,11,605000.0,2017,5,93975,18.6,81.83,1,1,1,1,1,1
0,0,0,2,42,935000.0,2021,5,30155,18.24,108.62,1,1,1,1,1,1
0,0,0,2,42,675000.0,2016,5,59006,16.47,74.0,1,1,1,1,1,1
0,0,0,4,129,135000.0,2004,5,100000,17.3,0.0,1,1,0,1,1,0
0,1,1,1,12,1345000.0,2022,5,18570,16.35,118.36,1,1,1,1,1,0
1,3,0,1,116,1758500.0,2021,7,48246,12.0,148.0,1,1,1,1,1,1
1,2,1,1,21,1758500.0,2017,5,10000,19.27,170.0,1,1,1,1,1,1
1,0,0,1,24,734000.0,2016,5,61263,27.39,74.0,1,1,1,1,1,1
0,1,0,2,77,701000.0,2017,5,65507,17.5,88.7,1,1,1,1,1,1
0,1,0,1,77,789000.0,2017,5,26158,17.5,88.7,1,1,1,1,1,1
0,0,0,1,14,548000.0,2015,5,35250,22.38,88.5,1,1,1,1,1,0
1,1,0,1,130,350000.0,2012,7,65965,17.21,100.0,1,1,1,1,1,1
0,0,0,2,0,476999.99999999994,2015,5,40304,25.24,65.71,1,1,1,1,1,0
1,1,1,1,131,1525000.0,2013,5,80000,12.35,187.74,1,1,1,1,1,1
0,0,0,1,14,515000.00000000006,2014,5,56661,22.38,88.5,1,1,1,1,1,0
0,0,0,2,11,562000.0,2016,5,90213,18.6,81.83,1,1,1,1,1,1
0,2,0,3,53,345000.0,2010,5,70000,15.04,103.6,1,1,1,1,1,1
1,2,0,4,64,475000.0,2013,5,120000,22.32,126.32,1,1,1,1,1,1
0,1,0,2,106,670000.0,2021,5,10000,18.75,71.02,1,1,1,1,1,1
0,0,1,1,9,950000.0,2021,5,20739,17.1,88.5,1,1,1,1,1,0
0,0,0,2,11,700000.0,2020,5,20000,18.6,81.86,1,1,1,1,1,1
0,2,0,1,132,1758500.0,2004,5,70000,14.2,0.0,1,1,0,0,1,0
0,1,1,1,133,1500000.0,2021,4,10000,15.2,150.0,1,1,1,1,0,0
1,0,0,1,11,550000.0,2015,5,70000,22.54,88.73,1,1,1,1,1,1
0,0,0,2,11,581000.0,2015,5,47127,18.6,81.83,1,1,1,1,1,1
0,0,0,1,14,582000.0,2017,5,47038,20.4,81.8,1,1,1,1,1,1
0,2,0,3,13,185000.0,2007,5,120000,17.7,78.0,1,1,1,1,1,0
0,0,0,1,8,531000.0,2018,5,40769,18.9,81.86,1,1,1,1,1,1
0,0,0,1,8,558000.0,2017,5,34757,18.9,81.86,1,1,1,1,1,1
